"ID","Age","Experience","Income","ZIP Code","Family","CCAvg","Education","Mortgage","Personal Loan","Securities Account","CD Account","Online","CreditCard"
4137,43,19,83000,92691,4,2000,"Advanced/Professional",0,"0","0","0","1","0"
4138,37,12,52000,93943,2,1100,"Graduate",0,"0","0","0","1","0"
4139,47,22,114000,95819,1,600,"Undergrad",0,"0","1","1","1","1"
4140,29,3,81000,95827,1,2900,"Advanced/Professional",0,"0","0","0","0","0"
4141,63,38,32000,94015,1,1500,"Graduate",0,"0","0","0","0","0"
4142,43,19,63000,94118,3,2100,"Advanced/Professional",0,"0","0","0","0","0"
4143,57,32,70000,90024,3,1600,"Advanced/Professional",0,"0","0","0","0","0"
4144,55,31,20000,94720,2,300,"Undergrad",0,"0","0","0","1","0"
4145,47,23,138000,91367,2,3300,"Undergrad",0,"0","0","0","1","1"
4146,58,34,63000,94305,4,1600,"Graduate",0,"0","0","0","0","0"
4147,53,28,85000,95814,1,1300,"Advanced/Professional",118000,"0","0","0","1","0"
4148,59,35,180000,96008,2,6500,"Graduate",0,"1","1","1","1","1"
4149,46,22,80000,95747,4,2000,"Advanced/Professional",0,"0","0","0","1","0"
4150,41,15,53000,93106,1,700,"Advanced/Professional",0,"0","0","0","1","0"
4151,46,20,72000,92009,2,1700,"Graduate",75000,"0","0","0","1","0"
4152,44,18,123000,95841,3,5900,"Undergrad",0,"1","0","1","1","1"
4153,44,18,91000,91361,2,800,"Advanced/Professional",0,"0","0","0","1","0"
4154,50,26,148000,94608,2,6800,"Undergrad",0,"0","0","0","1","0"
4155,51,25,163000,94305,2,1300,"Advanced/Professional",0,"1","0","0","1","0"
4156,55,30,28000,90291,4,100,"Advanced/Professional",149000,"0","0","0","1","1"
4157,37,12,193000,92780,1,8600,"Undergrad",0,"0","0","0","0","0"
4158,34,10,22000,94545,3,900,"Advanced/Professional",0,"0","0","0","1","0"
4159,59,34,74000,92780,4,700,"Undergrad",0,"0","0","0","1","1"
4160,45,20,70000,94305,4,1900,"Advanced/Professional",0,"0","0","0","1","1"
4161,30,4,11000,95054,1,100,"Graduate",0,"0","0","0","1","1"
4162,32,8,61000,94703,3,2600,"Graduate",0,"0","0","0","0","0"
4163,61,37,41000,94704,1,800,"Undergrad",0,"0","0","0","1","1"
4164,54,28,108000,94110,4,1900,"Graduate",0,"1","0","0","1","0"
4165,35,10,23000,90058,4,1100,"Advanced/Professional",0,"0","0","0","0","1"
4166,63,38,135000,91768,2,3800,"Advanced/Professional",183000,"1","0","0","0","0"
4167,66,40,30000,95133,2,700,"Advanced/Professional",86000,"0","0","0","0","0"
4168,48,24,144000,94025,4,3500,"Graduate",0,"1","0","0","0","0"
4169,60,34,139000,95020,4,400,"Undergrad",0,"1","0","0","1","0"
4170,41,17,143000,90059,2,2700,"Advanced/Professional",209000,"1","0","0","1","0"
4171,31,7,44000,93561,1,1200,"Undergrad",0,"0","0","0","1","1"
4172,58,31,49000,94521,4,2500,"Graduate",0,"0","0","0","1","0"
4173,67,42,75000,90041,4,100,"Graduate",182000,"0","0","0","1","0"
4174,35,9,43000,93943,2,300,"Undergrad",0,"0","0","0","1","0"
4175,40,14,59000,91335,3,500,"Advanced/Professional",0,"0","0","0","1","0"
4176,42,17,154000,93955,3,4900,"Undergrad",0,"1","0","1","1","1"
4177,44,18,75000,95131,1,700,"Advanced/Professional",0,"0","0","0","0","1"
4178,47,23,75000,93106,1,2600,"Graduate",0,"0","0","0","0","1"
4179,59,35,88000,91311,2,1600,"Undergrad",278000,"0","0","0","0","0"
4180,29,3,91000,94122,1,3400,"Advanced/Professional",0,"1","0","0","0","0"
4181,36,6,11000,92008,1,670,"Advanced/Professional",0,"0","1","1","1","1"
4182,47,22,22000,90024,1,400,"Advanced/Professional",0,"0","0","0","1","0"
4183,55,29,49000,92691,2,800,"Advanced/Professional",220000,"0","0","0","0","1"
4184,41,17,140000,94542,1,3500,"Undergrad",342000,"0","0","0","0","0"
4185,51,25,99000,90277,2,2400,"Graduate",0,"0","0","0","0","0"
4186,26,2,82000,91950,2,2500,"Undergrad",199000,"0","0","0","0","0"
4187,33,9,10000,90005,4,1000,"Undergrad",81000,"0","0","0","0","1"
4188,30,5,109000,94305,4,2200,"Graduate",103000,"0","0","0","0","1"
4189,30,4,45000,90041,4,1300,"Advanced/Professional",0,"0","0","0","0","0"
4190,45,19,93000,91116,2,1700,"Graduate",0,"0","0","0","0","0"
4191,40,16,89000,95814,3,3900,"Graduate",216000,"1","1","1","1","0"
4192,42,15,39000,91711,3,1000,"Graduate",132000,"0","0","0","0","0"
4193,50,26,21000,91768,1,200,"Undergrad",89000,"0","0","0","1","0"
4194,62,37,31000,95008,3,200,"Undergrad",0,"0","0","0","1","0"
4195,63,37,31000,95819,1,500,"Advanced/Professional",0,"0","0","0","1","0"
4196,43,19,52000,95054,4,2200,"Graduate",0,"0","0","0","0","0"
4197,49,25,13000,95814,1,900,"Advanced/Professional",0,"0","0","0","1","0"
4198,51,25,21000,90840,2,400,"Advanced/Professional",76000,"0","1","0","1","0"
4199,61,36,50000,96003,4,1700,"Undergrad",189000,"0","0","0","1","0"
4200,43,19,81000,90630,4,200,"Advanced/Professional",0,"0","0","0","0","1"
4201,43,19,74000,94035,4,1900,"Undergrad",0,"0","0","0","0","1"
4202,61,36,89000,93109,3,500,"Undergrad",0,"0","0","0","1","0"
4203,35,9,82000,95064,3,900,"Graduate",0,"0","0","0","1","0"
4204,59,33,88000,93106,4,1900,"Graduate",0,"0","0","0","0","0"
4205,40,16,61000,91711,3,2100,"Advanced/Professional",0,"0","0","0","0","0"
4206,61,36,139000,95133,2,3900,"Undergrad",0,"0","0","0","0","0"
4207,48,23,29000,93711,1,1300,"Graduate",0,"0","0","0","0","0"
4208,37,11,51000,93305,3,2100,"Undergrad",0,"0","0","0","1","1"
4209,56,32,58000,95064,1,1800,"Advanced/Professional",241000,"0","0","0","1","0"
4210,35,9,21000,91125,2,1400,"Advanced/Professional",125000,"0","0","0","1","0"
4211,35,8,43000,95819,2,1670,"Graduate",0,"0","0","0","0","0"
4212,40,16,104000,94301,2,1800,"Graduate",0,"0","0","0","0","0"
4213,50,23,9000,94109,1,500,"Graduate",98000,"0","0","0","1","0"
4214,49,25,39000,91125,3,1900,"Graduate",0,"0","0","0","0","0"
4215,46,22,89000,94303,1,2700,"Undergrad",0,"0","1","1","1","1"
4216,64,40,21000,94028,2,300,"Advanced/Professional",0,"0","0","0","0","0"
4217,60,35,173000,90059,3,3100,"Advanced/Professional",0,"1","0","0","1","0"
4218,45,21,29000,95051,1,300,"Advanced/Professional",105000,"0","0","0","1","1"
4219,52,27,43000,94005,4,200,"Graduate",0,"0","0","0","0","1"
4220,58,34,30000,90066,3,400,"Graduate",0,"0","0","0","0","0"
4221,54,30,39000,94806,4,100,"Advanced/Professional",0,"0","1","0","1","0"
4222,48,22,83000,90028,2,400,"Advanced/Professional",248000,"0","0","0","1","0"
4223,51,25,58000,93106,3,700,"Graduate",223000,"0","0","0","0","0"
4224,53,26,8000,94709,1,500,"Graduate",0,"0","0","0","0","1"
4225,57,27,39000,95929,3,1000,"Advanced/Professional",0,"0","1","0","0","1"
4226,43,18,204000,91902,2,8800,"Undergrad",0,"0","0","0","1","0"
4227,37,13,45000,94591,1,1800,"Undergrad",0,"0","0","0","0","0"
4228,32,7,111000,90277,1,3800,"Undergrad",0,"0","1","0","0","0"
4229,34,10,83000,95060,2,2000,"Graduate",148000,"0","0","0","0","0"
4230,54,24,83000,94596,1,3000,"Advanced/Professional",0,"0","0","0","0","0"
4231,62,36,115000,92093,2,2800,"Undergrad",202000,"0","0","0","1","1"
4232,56,32,60000,93106,1,1800,"Advanced/Professional",227000,"0","0","0","1","0"
4233,39,15,53000,94116,1,1800,"Undergrad",0,"0","0","0","0","0"
4234,32,7,134000,95929,2,3300,"Undergrad",0,"0","0","0","1","0"
4235,50,24,91000,93555,1,800,"Advanced/Professional",0,"0","0","0","1","0"
4236,27,1,91000,92173,2,200,"Undergrad",0,"0","0","0","1","0"
4237,37,12,128000,91342,2,3900,"Undergrad",0,"0","0","0","1","1"
4238,60,34,78000,90401,3,4400,"Undergrad",0,"0","1","0","0","0"
4239,43,19,161000,92093,2,7600,"Undergrad",464000,"0","0","0","1","0"
4240,62,36,60000,92182,3,2200,"Advanced/Professional",0,"0","0","0","1","0"
4241,39,14,161000,95064,1,4100,"Undergrad",509000,"0","1","0","0","0"
4242,34,9,40000,95054,4,2000,"Graduate",0,"0","0","0","1","1"
4243,46,21,68000,94720,1,200,"Graduate",0,"0","0","0","1","0"
4244,46,22,74000,94550,3,700,"Undergrad",0,"0","0","0","1","0"
4245,51,26,55000,92121,3,2000,"Graduate",93000,"0","0","0","1","0"
4246,44,20,145000,90630,1,3500,"Undergrad",0,"0","0","0","0","1"
4247,60,35,24000,94920,1,1500,"Graduate",0,"0","0","0","0","0"
4248,65,39,10000,90210,1,800,"Graduate",0,"0","0","0","1","0"
4249,58,33,138000,90720,2,3900,"Undergrad",0,"0","1","0","1","0"
4250,37,12,63000,91942,4,2100,"Advanced/Professional",0,"0","0","0","1","0"
4251,52,28,54000,90041,4,100,"Advanced/Professional",0,"0","0","0","0","1"
4252,42,16,62000,95064,3,900,"Advanced/Professional",0,"0","0","0","1","0"
4253,54,29,81000,91107,1,100,"Advanced/Professional",0,"0","0","0","0","0"
4254,54,28,61000,90601,3,3000,"Graduate",0,"0","0","0","1","1"
4255,51,27,68000,91711,1,1600,"Advanced/Professional",0,"0","0","0","1","0"
4256,59,35,78000,90095,2,2800,"Undergrad",0,"0","0","0","1","0"
4257,41,17,165000,91311,2,7600,"Undergrad",157000,"0","0","0","0","0"
4258,43,17,48000,95762,3,2200,"Graduate",0,"0","0","0","0","1"
4259,52,26,155000,92660,3,7200,"Graduate",0,"1","0","0","1","0"
4260,52,26,158000,94920,2,3700,"Advanced/Professional",251000,"1","0","0","0","1"
4261,57,31,52000,94105,1,1400,"Undergrad",0,"0","0","0","1","0"
4262,53,28,18000,92507,4,800,"Undergrad",0,"0","0","0","0","0"
4263,58,33,42000,92093,4,1700,"Undergrad",0,"0","0","0","0","0"
4264,59,33,18000,94542,2,200,"Advanced/Professional",0,"0","0","0","0","0"
4265,57,31,40000,94304,2,300,"Undergrad",0,"0","1","1","1","1"
4266,27,2,44000,93943,4,600,"Graduate",0,"0","1","1","1","0"
4267,42,16,11000,94015,1,200,"Undergrad",87000,"0","0","0","0","1"
4268,52,26,194000,91902,2,5700,"Graduate",0,"1","0","0","1","0"
4269,49,23,108000,95616,2,2400,"Graduate",0,"0","0","0","1","0"
4270,47,23,12000,92518,4,500,"Graduate",0,"0","0","0","0","0"
4271,45,19,19000,93117,3,1500,"Undergrad",94000,"0","0","0","1","1"
4272,25,1,150000,92507,1,6330,"Undergrad",0,"0","0","0","0","0"
4273,47,22,89000,92647,4,1900,"Advanced/Professional",0,"0","0","0","1","0"
4274,44,19,83000,95812,2,3800,"Advanced/Professional",0,"0","1","0","0","1"
4275,30,3,79000,91380,4,2000,"Graduate",0,"0","0","0","1","0"
4276,63,38,102000,95616,4,3400,"Graduate",0,"0","0","0","0","0"
4277,50,24,155000,92717,1,7300,"Undergrad",0,"0","0","0","1","1"
4278,40,16,138000,92612,1,3500,"Undergrad",0,"0","0","0","1","0"
4279,56,31,51000,92028,3,1700,"Undergrad",0,"0","0","0","1","1"
4280,39,15,80000,94608,2,1800,"Graduate",86000,"0","0","0","1","1"
4281,42,18,135000,95136,2,3300,"Undergrad",0,"0","1","1","1","1"
4282,28,1,34000,94949,4,1500,"Graduate",162000,"0","0","0","0","1"
4283,26,0,195000,92093,3,6330,"Advanced/Professional",0,"1","1","1","1","0"
4284,58,32,62000,91320,3,2200,"Advanced/Professional",217000,"0","0","1","1","1"
4285,38,13,173000,94305,2,3300,"Undergrad",243000,"0","0","0","0","0"
4286,23,0,149000,93555,2,7200,"Undergrad",0,"0","0","0","1","0"
4287,53,29,20000,93955,1,200,"Undergrad",131000,"0","0","0","1","1"
4288,54,28,42000,95207,4,2500,"Undergrad",0,"0","0","0","1","1"
4289,42,17,28000,94010,1,600,"Advanced/Professional",0,"0","0","0","0","1"
4290,54,28,95000,90254,1,1900,"Graduate",0,"0","0","0","1","0"
4291,66,42,95000,94596,2,0,"Advanced/Professional",0,"0","0","0","1","0"
4292,46,21,34000,90034,1,100,"Undergrad",124000,"0","0","0","1","0"
4293,63,37,191000,94131,2,4300,"Advanced/Professional",205000,"1","0","0","0","0"
4294,63,38,41000,90034,2,1500,"Undergrad",173000,"0","0","0","1","1"
4295,58,34,150000,92110,1,7400,"Undergrad",481000,"0","0","0","1","0"
4296,65,41,91000,91360,2,0,"Advanced/Professional",146000,"0","0","0","0","0"
4297,35,9,84000,94709,4,2200,"Graduate",0,"0","0","0","1","0"
4298,33,9,73000,92110,4,3400,"Undergrad",140000,"0","0","0","1","0"
4299,43,19,122000,93106,1,300,"Undergrad",0,"0","0","0","1","0"
4300,30,5,73000,90065,1,2600,"Graduate",133000,"0","0","0","1","0"
4301,61,37,20000,95973,2,300,"Advanced/Professional",0,"0","0","0","1","0"
4302,49,24,130000,92677,4,1100,"Undergrad",281000,"1","0","1","1","0"
4303,52,27,85000,92037,3,3400,"Advanced/Professional",0,"1","0","0","0","0"
4304,45,21,134000,94550,2,3300,"Undergrad",0,"0","0","0","1","1"
4305,64,39,98000,95678,3,1800,"Graduate",80000,"0","0","0","1","0"
4306,26,1,54000,91709,2,1600,"Advanced/Professional",0,"0","1","0","0","0"
4307,35,11,41000,92123,3,2000,"Undergrad",0,"0","0","0","1","0"
4308,45,19,128000,94928,4,6000,"Advanced/Professional",0,"1","0","0","1","0"
4309,44,20,132000,94115,3,2600,"Undergrad",308000,"1","0","0","0","0"
4310,34,8,188000,94025,1,2900,"Advanced/Professional",0,"1","0","0","1","0"
4311,65,41,170000,94143,4,6100,"Graduate",0,"1","0","1","1","1"
4312,32,8,14000,90034,3,900,"Advanced/Professional",111000,"0","0","0","0","0"
4313,41,15,93000,95616,1,2800,"Advanced/Professional",0,"0","0","0","1","0"
4314,52,28,79000,94596,1,2700,"Graduate",0,"0","0","0","1","1"
4315,35,9,79000,94305,4,2200,"Graduate",0,"0","0","0","0","0"
4316,51,26,62000,90024,4,1800,"Advanced/Professional",119000,"0","0","0","1","0"
4317,30,6,95000,91950,2,200,"Undergrad",0,"0","1","0","1","0"
4318,58,33,60000,92672,4,1300,"Advanced/Professional",0,"0","0","0","1","0"
4319,49,23,75000,92374,1,1500,"Graduate",0,"0","0","0","0","1"
4320,63,38,85000,91320,4,100,"Graduate",0,"0","0","0","0","1"
4321,40,15,143000,94801,1,4100,"Undergrad",0,"0","0","0","1","0"
4322,27,0,34000,92717,1,2000,"Graduate",112000,"0","0","0","0","1"
4323,38,14,44000,91320,2,1700,"Undergrad",0,"0","0","0","0","0"
4324,52,28,31000,92008,4,900,"Graduate",151000,"0","1","0","1","0"
4325,49,24,13000,94538,4,800,"Undergrad",111000,"0","0","0","1","0"
4326,59,35,52000,95616,4,1500,"Undergrad",0,"0","0","0","1","1"
4327,32,8,42000,95136,1,200,"Advanced/Professional",102000,"0","0","0","1","0"
4328,30,4,102000,91775,4,2100,"Advanced/Professional",139000,"0","0","0","0","1"
4329,64,38,143000,95039,2,6400,"Advanced/Professional",0,"1","1","1","1","0"
4330,59,33,10000,94063,4,700,"Advanced/Professional",0,"0","0","0","1","0"
4331,62,37,44000,90401,1,1100,"Advanced/Professional",0,"0","0","0","0","0"
4332,61,37,158000,94720,2,6000,"Undergrad",306000,"0","1","1","1","1"
4333,53,26,12000,92672,2,1000,"Graduate",0,"0","0","0","0","1"
4334,51,26,59000,90095,1,1200,"Undergrad",139000,"0","0","0","1","0"
4335,55,29,92000,92130,1,1900,"Graduate",0,"0","0","0","0","0"
4336,36,10,82000,94542,2,2800,"Undergrad",0,"0","0","0","0","1"
4337,44,19,44000,90509,4,0,"Graduate",0,"0","0","0","0","0"
4338,26,2,182000,93010,2,3200,"Graduate",0,"1","0","0","0","0"
4339,54,30,121000,92121,2,400,"Undergrad",0,"0","0","0","1","0"
4340,35,11,38000,95518,1,1700,"Undergrad",0,"0","0","0","0","1"
4341,34,10,92000,90024,2,2700,"Undergrad",0,"0","1","1","0","1"
4342,28,3,53000,94305,2,1600,"Advanced/Professional",0,"0","0","0","0","0"
4343,32,7,45000,93611,3,2300,"Undergrad",83000,"0","1","0","1","0"
4344,38,14,63000,95422,1,3600,"Graduate",0,"0","1","0","1","0"
4345,53,28,181000,95051,1,8100,"Undergrad",0,"0","0","0","1","0"
4346,26,1,184000,94608,2,4200,"Advanced/Professional",577000,"1","0","1","1","1"
4347,45,21,33000,94970,3,500,"Undergrad",136000,"0","0","1","1","1"
4348,58,33,22000,90024,3,200,"Undergrad",0,"0","0","0","1","0"
4349,59,33,99000,92093,2,2700,"Undergrad",0,"0","0","0","0","0"
4350,45,18,44000,90089,3,1000,"Graduate",193000,"0","0","0","0","0"
4351,64,39,101000,95134,4,3400,"Graduate",0,"0","0","0","0","1"
4352,30,3,32000,94132,1,2000,"Graduate",0,"0","0","0","1","1"
4353,40,16,59000,94305,4,2670,"Undergrad",0,"0","0","0","1","0"
4354,61,36,25000,94015,2,500,"Graduate",0,"0","0","0","1","1"
4355,40,16,140000,93940,3,5600,"Undergrad",0,"1","0","0","0","0"
4356,40,10,29000,94720,1,750,"Advanced/Professional",0,"0","0","0","1","0"
4357,43,19,35000,90630,1,700,"Undergrad",0,"0","0","0","0","0"
4358,39,14,141000,93302,4,6300,"Undergrad",0,"1","1","1","1","1"
4359,35,11,75000,92672,4,2000,"Advanced/Professional",79000,"0","0","0","0","0"
4360,38,12,58000,95054,2,2800,"Undergrad",0,"0","0","0","1","0"
4361,67,43,41000,90024,2,1100,"Undergrad",0,"0","0","0","0","0"
4362,55,30,42000,93940,2,2000,"Graduate",196000,"0","0","0","0","1"
4363,28,2,55000,93940,3,1100,"Graduate",0,"0","0","0","0","0"
4364,30,4,18000,93711,4,300,"Graduate",84000,"0","0","0","1","0"
4365,59,35,75000,92121,4,2300,"Advanced/Professional",0,"0","1","0","0","0"
4366,26,2,85000,95020,2,2500,"Undergrad",0,"0","0","0","0","0"
4367,52,28,43000,90089,4,1100,"Graduate",0,"0","0","0","0","0"
4368,40,15,149000,90250,2,3900,"Undergrad",319000,"0","0","0","1","1"
4369,31,7,25000,93943,2,1000,"Graduate",0,"0","1","1","1","1"
4370,50,25,19000,94005,4,400,"Graduate",103000,"0","0","0","1","1"
4371,27,3,18000,93524,1,400,"Advanced/Professional",0,"0","0","0","0","0"
4372,64,39,13000,90024,4,600,"Graduate",0,"0","0","0","1","0"
4373,34,10,41000,91765,1,2400,"Graduate",0,"0","0","0","0","0"
4374,30,6,139000,94501,1,4300,"Undergrad",0,"0","0","0","1","0"
4375,39,15,62000,93955,3,2330,"Undergrad",131000,"0","0","1","1","1"
4376,34,10,51000,90032,3,2000,"Undergrad",130000,"0","0","0","0","0"
4377,40,15,71000,93950,3,3000,"Undergrad",272000,"0","0","0","1","0"
4378,33,8,145000,92507,1,2700,"Advanced/Professional",0,"1","0","0","1","0"
4379,38,12,45000,91768,4,1200,"Graduate",138000,"0","0","0","1","0"
4380,42,17,53000,93023,4,1900,"Advanced/Professional",0,"0","0","0","1","0"
4381,37,13,64000,94105,1,1500,"Advanced/Professional",0,"0","0","0","1","0"
4382,33,8,39000,94542,4,800,"Undergrad",0,"0","0","0","1","0"
4383,60,34,38000,92182,3,2200,"Advanced/Professional",0,"0","1","0","0","0"
4384,28,4,85000,94709,3,2500,"Undergrad",0,"0","0","0","1","0"
4385,45,20,61000,92717,3,2700,"Graduate",0,"0","0","0","0","1"
4386,56,32,23000,94610,1,1200,"Advanced/Professional",127000,"0","0","0","1","1"
4387,53,27,122000,94305,1,2400,"Undergrad",330000,"0","0","0","0","0"
4388,37,12,72000,91380,4,700,"Advanced/Professional",0,"0","0","0","0","0"
4389,47,21,123000,90840,1,7300,"Undergrad",0,"0","0","0","0","0"
4390,58,32,40000,90057,1,1600,"Undergrad",0,"0","1","1","1","1"
4391,52,26,62000,95134,4,2800,"Graduate",0,"0","0","0","1","0"
4392,46,22,113000,94105,2,3300,"Undergrad",0,"0","0","0","0","1"
4393,52,27,81000,92634,4,3800,"Graduate",0,"0","0","0","0","0"
4394,24,0,59000,95521,4,1600,"Undergrad",0,"0","0","0","0","0"
4395,57,31,25000,94523,2,700,"Graduate",103000,"0","0","0","0","0"
4396,66,41,25000,94720,4,600,"Graduate",0,"0","0","0","1","1"
4397,30,5,14000,95014,4,500,"Advanced/Professional",0,"0","0","0","1","0"
4398,48,23,19000,90058,1,100,"Undergrad",0,"0","0","0","1","0"
4399,63,37,61000,91942,1,2500,"Advanced/Professional",0,"0","0","0","0","0"
4400,48,23,21000,94904,1,100,"Undergrad",0,"0","0","0","0","0"
4401,34,10,44000,94143,1,1330,"Undergrad",0,"0","0","0","1","0"
4402,60,35,42000,91902,3,1500,"Undergrad",0,"0","0","0","0","1"
4403,55,25,52000,90095,1,1400,"Advanced/Professional",207000,"0","1","0","0","0"
4404,50,24,112000,92064,1,0,"Undergrad",0,"0","0","0","0","0"
4405,29,5,34000,94301,1,400,"Advanced/Professional",0,"0","0","0","0","0"
4406,61,35,83000,91320,2,1700,"Advanced/Professional",245000,"0","0","0","1","0"
4407,50,25,24000,95133,4,400,"Graduate",137000,"0","0","0","1","0"
4408,37,13,71000,90755,2,1700,"Graduate",0,"0","0","0","1","1"
4409,64,40,181000,93403,2,2300,"Graduate",0,"1","0","1","1","1"
4410,43,19,75000,91765,4,200,"Advanced/Professional",102000,"0","0","0","1","0"
4411,39,14,153000,91614,2,3000,"Undergrad",0,"0","0","0","0","0"
4412,23,0,75000,90291,2,1800,"Graduate",0,"0","0","0","1","1"
4413,34,10,19000,91711,4,400,"Graduate",0,"0","0","0","0","0"
4414,29,2,31000,91775,4,1500,"Graduate",0,"0","0","0","0","1"
4415,33,8,178000,94720,3,8500,"Undergrad",0,"1","1","1","1","0"
4416,60,35,65000,90245,2,1500,"Undergrad",220000,"0","0","0","0","1"
4417,49,25,8000,94720,1,300,"Undergrad",97000,"0","0","0","0","0"
4418,54,28,92000,92374,2,1100,"Undergrad",0,"0","0","0","1","0"
4419,59,34,145000,95125,4,1800,"Undergrad",198000,"1","0","0","1","0"
4420,42,17,85000,93065,1,3700,"Advanced/Professional",272000,"0","0","0","0","0"
4421,62,38,149000,92130,1,4700,"Undergrad",0,"0","0","0","1","0"
4422,63,38,9000,94707,4,600,"Graduate",1e+05,"0","0","0","1","1"
4423,57,31,164000,94607,2,3800,"Advanced/Professional",422000,"1","0","1","1","1"
4424,61,36,40000,95816,3,500,"Graduate",1e+05,"0","1","0","0","0"
4425,35,10,54000,93943,1,2500,"Advanced/Professional",0,"0","0","0","0","1"
4426,26,0,164000,95973,2,4000,"Advanced/Professional",301000,"1","0","0","1","0"
4427,33,8,140000,95814,1,4600,"Undergrad",0,"0","0","0","1","0"
4428,31,7,18000,91711,1,400,"Advanced/Professional",0,"0","0","0","0","0"
4429,51,27,12000,95818,4,1000,"Undergrad",0,"0","1","0","1","0"
4430,55,29,140000,94720,2,2700,"Undergrad",0,"0","0","0","1","0"
4431,38,12,24000,94588,2,800,"Advanced/Professional",0,"0","0","0","1","1"
4432,38,12,60000,92806,2,1800,"Undergrad",0,"0","0","0","1","0"
4433,53,27,50000,92660,2,800,"Advanced/Professional",0,"0","0","0","1","0"
4434,62,38,44000,92612,1,1900,"Graduate",0,"0","0","0","0","1"
4435,35,9,51000,94596,4,2200,"Graduate",110000,"0","0","0","1","0"
4436,46,21,34000,90840,2,1300,"Undergrad",116000,"0","0","0","0","0"
4437,60,35,33000,90095,2,500,"Graduate",0,"0","0","0","1","0"
4438,63,38,63000,92507,2,1500,"Undergrad",0,"0","0","0","1","0"
4439,43,18,22000,90025,2,0,"Advanced/Professional",0,"0","0","0","0","0"
4440,33,7,104000,94542,2,3600,"Advanced/Professional",0,"1","0","0","0","1"
4441,43,19,75000,90041,3,300,"Advanced/Professional",0,"0","0","0","0","0"
4442,62,36,75000,92709,2,1700,"Advanced/Professional",0,"0","0","0","0","0"
4443,48,23,62000,91367,4,3600,"Advanced/Professional",83000,"0","0","0","0","1"
